alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,49,49,49,41,41,41,3,59,645238
Array3C32,1,1,128,50,50,50,41,41,41,2,59,645238
Array3C32,1,2,128,48,48,48,41,41,41,1,58,645238
Array3C32,1,3,128,48,48,48,41,41,41,1,58,645238
Array3C32,2,0,128,49,49,50,41,41,41,1,59,645238
Array3C32,2,1,128,48,48,49,41,41,41,1,58,645238
Array3C32,2,2,128,48,48,49,41,41,41,1,58,645238
Array3C32,2,3,128,48,48,49,41,41,41,1,58,645238
Array3C32,3,0,128,48,48,50,41,41,41,1,59,645238
Array3C32,3,1,128,48,48,49,41,41,41,1,58,645238
Array3C32,3,2,128,48,48,48,41,41,41,1,58,645238
Array3C32,3,3,128,48,48,49,41,41,41,1,58,645238
Array3C32,4,0,128,48,48,50,41,41,41,1,59,645238
Array3C32,4,1,128,48,48,48,41,41,41,1,58,645238
Array3C32,4,2,128,48,48,49,41,41,41,1,58,645238
Array3C32,4,3,128,48,48,48,41,41,41,1,58,645238
Array3C32,5,0,128,48,48,50,41,41,41,1,59,645238
Array3C32,5,1,128,48,48,48,41,41,41,1,58,645238
Array3C32,5,2,128,48,48,48,41,43,51,1,59,645238
Array3C32,5,3,128,48,48,50,41,41,41,1,59,645238
Array3C32,6,0,128,48,48,50,41,41,41,1,59,645238
Array3C32,6,1,128,48,48,48,41,41,41,1,58,645238
Array3C32,6,2,128,48,48,48,41,41,41,1,58,645238
Array3C32,6,3,128,48,48,48,41,41,41,1,58,645238
Array3C32,7,0,128,48,48,50,41,42,48,1,59,645238
Array3C32,7,1,128,48,48,48,41,41,41,2,58,645238
Array3C32,7,2,128,48,48,48,41,41,41,2,58,645238
Array3C32,7,3,128,48,48,48,41,42,51,2,58,645238
Array3C32,8,0,128,48,48,50,41,41,48,2,59,645238
Array3C32,8,1,128,48,48,50,41,41,41,2,59,645238
Array3C32,8,2,128,48,48,50,41,42,48,2,59,645238
Array3C32,8,3,128,48,48,50,41,41,41,2,59,645238
Array3C32,9,0,128,48,48,50,41,41,41,2,59,645238
Array3C32,9,1,128,48,48,50,41,41,48,2,59,645238
Array3C32,9,2,128,48,48,48,41,41,41,2,58,645238
Array3C32,9,3,128,48,48,50,41,41,48,2,59,645238
Array3C32,10,0,128,48,48,50,41,41,41,2,59,645238
Array3C32,10,1,128,48,48,50,41,41,48,2,59,645238
Array3C32,10,2,128,48,48,48,41,41,41,2,58,645238
Array3C32,10,3,128,48,48,48,41,41,41,2,58,645238
Array3C32,11,0,128,48,48,50,41,41,48,2,59,645238
Array3C32,11,1,128,48,48,48,41,41,41,2,58,645238
Array3C32,11,2,128,48,48,48,41,41,41,2,58,645238
Array3C32,11,3,128,48,48,48,41,41,41,2,58,645238
Array3C32,12,0,128,48,48,50,41,41,48,2,59,645238
Array3C32,12,1,128,48,48,48,41,41,41,2,58,645238
Array3C32,12,2,128,48,48,48,41,41,41,2,58,645238
Array3C32,12,3,128,48,48,48,41,41,42,2,58,645238
Array3C32,13,0,128,48,48,50,41,41,48,2,59,645238
Array3C32,13,1,128,48,48,48,41,41,41,2,58,645238
Array3C32,13,2,128,48,48,48,41,41,42,2,58,645238
Array3C32,13,3,128,48,48,48,41,41,41,2,58,645238
Array3C32,14,0,128,48,48,51,41,41,48,2,60,645238
Array3C32,14,1,128,48,48,48,41,41,41,2,58,645238
Array3C32,14,2,128,48,48,48,41,41,42,2,58,645238
Array3C32,14,3,128,48,48,49,41,41,42,2,59,645238
Array3C32,15,0,128,48,48,50,41,41,48,2,60,645238
Array3C32,15,1,128,48,48,48,41,41,42,2,58,645238
Array3C32,15,2,128,48,48,49,41,41,51,2,58,645238
Array3C32,15,3,128,48,48,49,41,41,42,2,58,645238
Array3C32,16,0,128,49,49,50,41,41,42,2,59,645238
Array3C32,16,1,128,49,49,52,41,41,51,3,60,645238
Array3C32,16,2,128,48,48,49,41,41,42,3,58,645238
Array3C32,16,3,128,48,48,51,41,41,51,2,60,645238
Array3C32,17,0,128,48,48,50,41,41,42,2,59,645238
Array3C32,17,1,128,48,48,50,41,42,52,2,60,645238
Array3C32,17,2,128,48,48,49,41,41,42,2,58,645238
Array3C32,17,3,128,48,48,49,41,41,42,2,58,645238
Array3C32,18,0,128,48,48,50,41,41,42,2,59,645238
Array3C32,18,1,128,49,49,51,41,41,52,2,60,645238
Array3C32,18,2,128,48,48,49,41,41,42,2,58,645238
Array3C32,18,3,128,49,49,49,41,41,42,2,59,645238
Array3C32,19,0,128,49,49,51,41,41,42,2,60,645238
Array3C32,19,1,128,48,48,51,41,41,52,3,60,645238
Array3C32,19,2,128,48,48,51,41,41,49,2,60,645238
Array3C32,19,3,128,48,48,48,41,41,42,2,58,645238
Array3C32,20,0,128,48,48,50,41,41,42,2,59,645238
Array3C32,20,1,128,48,48,49,41,41,42,2,58,645238
Array3C32,20,2,128,48,48,51,41,41,52,2,60,645238
Array3C32,20,3,128,48,48,49,41,41,41,2,58,645238
Array3C32,21,0,128,48,48,51,41,41,52,2,60,645238
Array3C32,21,1,128,48,48,49,41,41,42,2,58,645238
Array3C32,21,2,128,48,48,51,41,41,48,2,60,645238
Array3C32,21,3,128,48,48,49,41,41,42,2,58,645238
Array3C32,22,0,128,48,48,51,41,41,52,2,60,645238
Array3C32,22,1,128,48,48,49,41,41,51,2,59,645238
Array3C32,22,2,128,48,48,51,41,41,42,2,60,645238
Array3C32,22,3,128,48,48,51,41,41,48,2,60,645238
Array3C32,23,0,128,48,48,50,41,41,42,2,59,645238
Array3C32,23,1,128,48,48,51,41,42,52,2,60,645238
Array3C32,23,2,128,48,48,49,41,41,51,2,59,645238
Array3C32,23,3,128,48,48,51,41,42,52,2,60,645238
Array3C32,24,0,128,48,48,50,42,42,52,2,60,645238
Array3C32,24,1,128,48,48,51,41,42,49,2,60,645238
Array3C32,24,2,128,48,48,50,42,42,49,2,60,645238
Array3C32,24,3,128,48,48,50,41,42,49,2,60,645238
Array3C32,25,0,128,48,48,51,41,42,52,2,60,645238
Array3C32,25,1,128,48,48,51,41,42,52,2,60,645238
Array3C32,25,2,128,48,48,52,41,41,52,2,60,645238
Array3C32,25,3,128,48,48,49,41,41,42,2,58,645238
Array3C32,26,0,128,48,48,50,42,42,48,2,60,645238
Array3C32,26,1,128,48,48,49,41,41,42,2,58,645238
Array3C32,26,2,128,48,48,52,41,42,51,2,61,645238
Array3C32,26,3,128,48,48,49,41,41,42,2,58,645238
