alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,54,54,54,29,29,29,3,0,1260
Array3C32,1,1,128,48,48,48,30,30,30,1,0,1260
Array3C32,1,2,128,49,49,49,29,29,29,1,0,1260
Array3C32,1,3,128,48,48,48,29,29,29,1,0,1260
Array3C32,2,0,128,49,100,151,30,55,81,1,0,1260
Array3C32,2,1,128,53,97,141,29,55,81,1,0,1260
Array3C32,2,2,128,53,53,54,29,29,29,1,0,1260
Array3C32,2,3,128,52,96,140,30,55,81,1,0,1260
Array3C32,3,0,128,53,54,55,30,30,31,1,0,1260
Array3C32,3,1,128,50,82,144,30,61,122,1,0,1260
Array3C32,3,2,128,51,82,144,29,47,81,1,0,1260
Array3C32,3,3,128,50,83,145,30,47,82,1,0,1260
Array3C32,4,0,128,50,54,59,31,31,32,1,0,1260
Array3C32,4,1,128,49,52,55,30,30,32,1,0,1260
Array3C32,4,2,128,50,53,56,30,30,31,1,0,1260
Array3C32,4,3,128,51,96,142,31,57,83,1,0,1260
Array3C32,5,0,128,53,89,144,31,54,89,1,0,1260
Array3C32,5,1,128,52,89,145,30,52,83,1,0,1260
Array3C32,5,2,128,50,53,57,30,30,32,1,0,1260
Array3C32,5,3,128,52,80,122,29,30,32,1,0,1260
Array3C32,6,0,128,52,110,196,32,57,84,1,0,1260
Array3C32,6,1,128,54,100,145,32,59,87,1,0,1260
Array3C32,6,2,128,54,104,155,33,60,87,1,0,1260
Array3C32,6,3,128,55,100,145,32,59,87,1,0,1260
Array3C32,7,0,128,55,94,147,32,57,92,1,0,1260
Array3C32,7,1,128,54,93,145,30,56,91,1,0,1260
Array3C32,7,2,128,51,55,58,30,30,31,1,0,1260
Array3C32,7,3,128,53,55,58,30,31,32,1,0,1260
Array3C32,8,0,128,55,57,61,30,31,33,1,0,1260
Array3C32,8,1,128,54,101,147,32,61,90,1,0,1260
Array3C32,8,2,128,55,100,144,32,61,91,1,0,1260
Array3C32,8,3,128,52,55,58,30,30,32,1,0,1260
Array3C32,9,0,128,52,56,58,30,31,34,1,0,1260
Array3C32,9,1,128,53,96,147,32,58,91,1,0,1260
Array3C32,9,2,128,54,95,146,32,57,88,1,0,1260
Array3C32,9,3,128,54,56,59,30,31,32,1,0,1260
Array3C32,10,0,128,53,100,153,32,59,90,1,0,1260
Array3C32,10,1,128,54,100,146,33,60,89,1,0,1260
Array3C32,10,2,128,54,100,147,32,61,90,1,0,1260
Array3C32,10,3,128,53,100,147,32,58,84,1,0,1260
Array3C32,11,0,128,55,96,147,32,56,85,1,0,1260
Array3C32,11,1,128,55,57,60,30,32,39,1,0,1260
Array3C32,11,2,128,56,97,149,33,61,96,1,0,1260
Array3C32,11,3,128,55,97,147,32,59,91,1,0,1260
Array3C32,12,0,128,57,102,154,33,64,97,1,0,1260
Array3C32,12,1,128,56,101,148,33,61,91,1,0,1260
Array3C32,12,2,128,54,101,147,32,61,90,1,0,1260
Array3C32,12,3,128,52,56,59,31,34,46,1,0,1260
Array3C32,13,0,128,53,56,60,30,32,34,1,0,1260
Array3C32,13,1,128,53,57,59,32,34,40,1,0,1260
Array3C32,13,2,128,55,98,148,32,63,98,1,0,1260
Array3C32,13,3,128,53,56,59,32,34,40,1,0,1260
Array3C32,14,0,128,55,101,154,32,65,100,1,0,1260
Array3C32,14,1,128,55,57,59,32,34,39,1,0,1260
Array3C32,14,2,128,54,101,148,33,61,91,1,0,1260
Array3C32,14,3,128,55,101,149,34,61,90,1,0,1260
Array3C32,15,0,128,55,98,148,33,61,94,1,0,1260
Array3C32,15,1,128,55,98,147,33,59,90,1,0,1260
Array3C32,15,2,128,55,57,59,32,38,54,1,0,1260
Array3C32,15,3,128,55,57,60,32,36,41,1,0,1260
