alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,84,84,84,69,69,69,1,0,5460
Array3C32,1,1,128,82,82,82,63,63,63,2,0,5460
Array3C32,1,2,128,82,82,82,67,67,67,1,0,5460
Array3C32,1,3,128,83,83,83,64,64,64,1,0,5460
Array3C32,2,0,128,81,81,82,210,218,227,1,1,5460
Array3C32,2,1,128,80,81,82,211,211,212,1,1,5460
Array3C32,2,2,128,80,81,83,206,210,215,1,1,5460
Array3C32,2,3,128,79,80,82,208,208,209,1,1,5460
Array3C32,4,0,128,83,84,86,278,278,281,1,1,5460
Array3C32,4,1,128,81,82,83,276,278,280,1,1,5460
Array3C32,4,2,128,81,82,84,273,288,320,1,1,5460
Array3C32,4,3,128,81,81,82,274,275,278,1,1,5460
Array3C32,8,0,128,83,85,88,382,389,396,1,2,5460
Array3C32,8,1,128,83,83,85,347,376,402,1,1,5460
Array3C32,8,2,128,80,151,223,364,390,415,1,1,5460
Array3C32,8,3,128,83,84,85,365,392,419,1,1,5460
Array3C32,16,0,128,86,120,154,632,689,732,1,3,5460
Array3C32,16,1,128,84,119,153,600,689,742,1,3,5460
Array3C32,16,2,128,84,109,134,578,657,704,1,3,5460
Array3C32,16,3,128,93,98,106,620,722,769,1,3,5460
Array3C32,24,0,128,86,115,141,730,822,884,1,3,5460
Array3C32,24,1,128,85,118,150,707,793,850,2,3,5460
Array3C32,24,2,128,84,113,136,725,807,887,2,3,5460
Array3C32,24,3,128,87,116,142,773,872,929,2,4,5460
