alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,60,60,60,54,54,54,1,1,21843
Array3C32,1,1,128,75,75,75,54,54,54,2,1,21843
Array3C32,1,2,128,61,61,61,54,54,54,1,1,21843
Array3C32,1,3,128,58,58,58,54,54,54,1,1,21843
Array3C32,2,0,128,59,59,60,178,178,179,1,3,21843
Array3C32,2,1,128,57,57,58,168,170,172,1,3,21843
Array3C32,2,2,128,56,65,75,174,177,181,1,3,21843
Array3C32,2,3,128,56,69,82,172,173,174,1,3,21843
Array3C32,4,0,128,58,66,76,216,218,221,1,4,21843
Array3C32,4,1,128,56,57,58,214,219,222,1,4,21843
Array3C32,4,2,128,56,57,58,210,219,242,1,4,21843
Array3C32,4,3,128,57,66,76,211,216,221,1,4,21843
Array3C32,8,0,128,58,76,95,303,312,319,1,6,21843
Array3C32,8,1,128,57,58,59,307,312,318,1,6,21843
Array3C32,8,2,128,56,69,86,305,314,321,1,6,21843
Array3C32,8,3,128,56,70,85,298,307,316,1,6,21843
Array3C32,16,0,128,60,68,76,503,527,543,1,10,21843
Array3C32,16,1,128,57,67,77,508,533,548,1,11,21843
Array3C32,16,2,128,58,58,61,499,514,524,1,10,21843
Array3C32,16,3,128,57,58,60,513,540,557,1,11,21843
Array3C32,24,0,128,61,73,86,558,617,648,1,13,21843
Array3C32,24,1,128,59,60,63,568,614,664,1,12,21843
Array3C32,24,2,128,60,61,64,608,646,674,1,13,21843
Array3C32,24,3,128,58,60,63,592,646,689,1,13,21843
