alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,100,100,100,81,81,81,2,0,2730
Array3C32,1,1,128,97,97,97,81,81,81,1,0,2730
Array3C32,1,2,128,99,99,99,81,81,81,1,0,2730
Array3C32,1,3,128,97,97,97,81,81,81,1,0,2730
Array3C32,2,0,128,99,164,229,256,298,341,1,0,2730
Array3C32,2,1,128,99,159,219,232,271,310,1,0,2730
Array3C32,2,2,128,99,177,256,265,293,322,1,0,2730
Array3C32,2,3,128,98,99,100,274,275,277,1,0,2730
Array3C32,4,0,128,103,171,240,349,387,422,1,0,2730
Array3C32,4,1,128,102,169,237,389,408,427,1,1,2730
Array3C32,4,2,128,103,191,280,346,400,423,1,0,2730
Array3C32,4,3,128,101,102,104,377,379,382,1,1,2730
Array3C32,8,0,128,105,193,283,446,480,499,1,1,2730
Array3C32,8,1,128,104,157,210,486,533,551,1,1,2730
Array3C32,8,2,128,107,110,117,476,493,508,1,1,2730
Array3C32,8,3,128,106,110,114,466,506,524,1,1,2730
Array3C32,16,0,128,204,226,240,698,811,906,1,1,2730
Array3C32,16,1,128,109,162,217,647,787,879,1,1,2730
Array3C32,16,2,128,104,194,281,667,796,888,1,1,2730
Array3C32,16,3,128,107,195,282,707,814,904,1,1,2730
Array3C32,24,0,128,199,251,283,843,1033,1152,1,2,2730
Array3C32,24,1,128,155,222,272,871,1009,1120,2,2,2730
Array3C32,24,2,128,156,230,274,873,1051,1167,2,2,2730
Array3C32,24,3,128,105,191,271,871,1051,1176,2,2,2730
