alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,52,52,52,53,53,53,1,4,87375
Array3C32,1,1,128,52,52,52,53,53,53,1,4,87375
Array3C32,1,2,128,52,52,52,53,53,53,1,4,87375
Array3C32,1,3,128,51,51,51,53,53,53,1,4,87375
Array3C32,2,0,128,53,53,53,156,160,164,1,13,87375
Array3C32,2,1,128,51,54,58,157,160,164,1,13,87375
Array3C32,2,2,128,51,51,52,160,164,168,1,14,87375
Array3C32,2,3,128,50,51,52,154,158,162,1,13,87375
Array3C32,4,0,128,52,53,55,208,212,216,1,18,87375
Array3C32,4,1,128,51,52,53,205,209,213,1,17,87375
Array3C32,4,2,128,50,54,58,209,220,238,1,19,87375
Array3C32,4,3,128,50,50,51,201,206,210,1,17,87375
Array3C32,8,0,128,52,53,54,311,315,318,1,27,87375
Array3C32,8,1,128,50,53,55,309,312,315,1,27,87375
Array3C32,8,2,128,50,53,57,309,314,319,1,27,87375
Array3C32,8,3,128,50,51,52,307,314,319,1,26,87375
Array3C32,16,0,128,52,54,56,475,494,512,1,42,87375
Array3C32,16,1,128,51,52,55,467,491,509,1,42,87375
Array3C32,16,2,128,51,51,53,479,498,516,1,43,87375
Array3C32,16,3,128,50,51,52,486,514,532,1,44,87375
Array3C32,24,0,128,53,54,57,546,587,618,1,50,87375
Array3C32,24,1,128,51,55,61,546,584,635,1,50,87375
Array3C32,24,2,128,50,51,53,560,599,630,1,51,87375
Array3C32,24,3,128,51,51,53,574,614,655,1,53,87375
