alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,50,50,50,54,54,54,2,18,349503
Array3C32,1,1,128,50,50,50,54,54,54,1,19,349503
Array3C32,1,2,128,50,50,50,54,54,54,1,19,349503
Array3C32,1,3,128,49,49,49,54,54,54,1,18,349503
Array3C32,2,0,128,50,50,51,207,210,213,1,73,349503
Array3C32,2,1,128,49,50,51,203,206,209,1,72,349503
Array3C32,2,2,128,49,50,51,207,210,213,1,73,349503
Array3C32,2,3,128,49,50,51,202,205,209,1,71,349503
Array3C32,4,0,128,50,50,52,280,284,287,1,99,349503
Array3C32,4,1,128,49,49,50,277,280,284,1,98,349503
Array3C32,4,2,128,49,50,52,281,289,304,1,101,349503
Array3C32,4,3,128,49,49,50,278,281,284,1,98,349503
Array3C32,8,0,128,50,50,51,402,405,409,1,141,349503
Array3C32,8,1,128,49,49,51,400,403,406,1,140,349503
Array3C32,8,2,128,49,49,50,402,404,407,1,141,349503
Array3C32,8,3,128,49,50,51,404,408,411,1,142,349503
Array3C32,16,0,128,50,50,51,658,682,705,1,238,349503
Array3C32,16,1,128,50,50,51,657,683,707,2,238,349503
Array3C32,16,2,128,50,50,52,659,684,706,2,238,349503
Array3C32,16,3,128,50,50,51,678,709,732,2,247,349503
Array3C32,24,0,128,50,50,52,710,756,794,2,263,349503
Array3C32,24,1,128,50,50,52,698,737,793,2,257,349503
Array3C32,24,2,128,50,50,53,718,754,789,2,263,349503
Array3C32,24,3,128,50,50,51,733,790,838,2,276,349503
