alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,142,142,142,110,110,110,2,0,1365
Array3C32,1,1,128,70,70,70,40,40,40,1,0,1365
Array3C32,1,2,128,139,139,139,109,109,109,1,0,1365
Array3C32,1,3,128,52,52,52,39,39,39,2,0,1365
Array3C32,2,0,128,52,54,56,133,135,137,1,0,1365
Array3C32,2,1,128,50,94,138,150,163,177,1,0,1365
Array3C32,2,2,128,50,52,54,131,132,134,1,0,1365
Array3C32,2,3,128,50,93,137,145,161,177,1,0,1365
Array3C32,4,0,128,51,55,59,160,163,166,1,0,1365
Array3C32,4,1,128,51,97,144,171,192,215,1,0,1365
Array3C32,4,2,128,52,99,146,185,219,249,1,0,1365
Array3C32,4,3,128,51,96,142,173,181,191,1,0,1365
Array3C32,8,0,128,53,101,153,218,232,241,1,0,1365
Array3C32,8,1,128,53,116,207,205,216,227,1,0,1365
Array3C32,8,2,128,54,99,148,221,231,241,1,0,1365
Array3C32,8,3,128,53,77,102,197,207,215,1,0,1365
Array3C32,16,0,128,58,64,70,298,311,321,1,0,1365
Array3C32,16,1,128,54,103,156,303,349,389,1,0,1365
Array3C32,16,2,128,54,101,149,259,311,361,1,0,1365
Array3C32,16,3,128,54,58,61,263,283,298,1,0,1365
Array3C32,24,0,128,54,61,70,306,321,334,1,0,1365
Array3C32,24,1,128,54,95,139,310,320,331,1,0,1365
Array3C32,24,2,128,56,60,64,294,309,317,1,0,1365
Array3C32,24,3,128,52,60,68,277,415,482,1,0,1365
