alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,56,56,56,41,41,41,1,0,682
Array3C32,1,1,128,49,49,49,40,40,40,1,0,682
Array3C32,1,2,128,130,130,130,111,111,111,1,0,682
Array3C32,1,3,128,125,125,125,110,110,110,1,0,682
Array3C32,2,0,128,50,90,130,143,161,180,1,0,682
Array3C32,2,1,128,47,88,129,154,167,181,1,0,682
Array3C32,2,2,128,46,50,54,126,128,131,1,0,682
Array3C32,2,3,128,47,50,54,120,123,127,1,0,682
Array3C32,4,0,128,51,99,148,178,197,216,1,0,682
Array3C32,4,1,128,51,94,137,172,191,212,1,0,682
Array3C32,4,2,128,53,97,146,175,214,255,1,0,682
Array3C32,4,3,128,50,96,144,170,189,210,1,0,682
Array3C32,8,0,128,50,100,152,214,248,283,1,0,682
Array3C32,8,1,128,52,98,146,201,231,262,1,0,682
Array3C32,8,2,128,51,98,148,210,241,271,1,0,682
Array3C32,8,3,128,55,99,143,217,248,276,1,0,682
Array3C32,16,0,128,55,62,67,256,276,295,1,0,682
Array3C32,16,1,128,53,102,151,279,327,363,1,0,682
Array3C32,16,2,128,55,103,155,264,279,291,1,0,682
Array3C32,16,3,128,56,104,154,296,370,420,1,0,682
Array3C32,24,0,128,56,64,82,272,307,323,1,0,682
Array3C32,24,1,128,54,62,71,286,312,330,1,0,682
Array3C32,24,2,128,54,102,150,278,321,352,1,0,682
Array3C32,24,3,128,57,75,102,287,415,479,1,0,682
