alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,52,52,52,54,54,54,2,9,174751
Array3C32,1,1,128,52,52,52,54,54,54,1,9,174751
Array3C32,1,2,128,51,51,51,54,54,54,1,9,174751
Array3C32,1,3,128,50,50,50,54,54,54,1,9,174751
Array3C32,2,0,128,51,52,54,209,212,215,1,36,174751
Array3C32,2,1,128,50,53,56,201,205,209,1,35,174751
Array3C32,2,2,128,50,51,53,207,210,214,1,36,174751
Array3C32,2,3,128,50,50,51,203,206,210,1,35,174751
Array3C32,4,0,128,52,53,54,281,285,288,1,49,174751
Array3C32,4,1,128,50,50,51,277,280,283,1,48,174751
Array3C32,4,2,128,50,53,57,280,289,304,1,50,174751
Array3C32,4,3,128,50,50,51,278,282,285,1,48,174751
Array3C32,8,0,128,51,52,54,400,405,409,1,70,174751
Array3C32,8,1,128,50,51,54,394,397,401,1,69,174751
Array3C32,8,2,128,50,51,54,399,404,409,1,70,174751
Array3C32,8,3,128,50,50,51,400,405,409,2,70,174751
Array3C32,16,0,128,53,53,55,658,689,712,1,120,174751
Array3C32,16,1,128,50,51,52,658,685,709,1,119,174751
Array3C32,16,2,128,50,50,53,664,687,708,1,119,174751
Array3C32,16,3,128,50,50,51,670,706,731,1,122,174751
Array3C32,24,0,128,52,53,55,700,752,790,1,130,174751
Array3C32,24,1,128,52,53,54,696,743,801,1,129,174751
Array3C32,24,2,128,51,52,55,716,754,791,1,131,174751
Array3C32,24,3,128,52,52,54,746,798,846,2,139,174751
