alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,51,51,51,53,53,53,1,70,645238
Array3C32,1,1,128,50,50,50,52,52,52,1,69,645238
Array3C32,1,2,128,50,50,50,53,53,53,1,69,645238
Array3C32,1,3,128,50,50,50,53,53,53,1,69,645238
Array3C32,2,0,128,50,50,50,74,74,74,1,87,645238
Array3C32,2,1,128,49,49,49,74,74,75,1,86,645238
Array3C32,2,2,128,50,50,50,74,74,74,1,86,645238
Array3C32,2,3,128,50,50,50,74,74,75,1,87,645238
Array3C32,3,0,128,50,50,50,85,85,85,1,98,645238
Array3C32,3,1,128,49,49,49,85,85,85,1,97,645238
Array3C32,3,2,128,49,49,49,85,85,86,1,96,645238
Array3C32,3,3,128,50,50,52,86,86,87,1,98,645238
Array3C32,4,0,128,49,49,50,92,92,93,1,106,645238
Array3C32,4,1,128,49,49,50,92,92,93,2,107,645238
Array3C32,4,2,128,49,49,49,91,91,92,1,103,645238
Array3C32,4,3,128,49,49,51,91,91,92,1,104,645238
Array3C32,5,0,128,49,49,50,95,96,97,1,112,645238
Array3C32,5,1,128,49,49,49,95,96,97,1,114,645238
Array3C32,5,2,128,49,49,51,93,100,125,1,113,645238
Array3C32,5,3,128,49,49,52,95,96,97,1,113,645238
Array3C32,6,0,128,50,50,52,99,100,101,1,122,645238
Array3C32,6,1,128,50,50,51,100,100,102,1,123,645238
Array3C32,6,2,128,49,49,49,99,100,101,1,116,645238
Array3C32,6,3,128,49,49,49,100,101,102,1,117,645238
Array3C32,7,0,128,50,50,51,103,104,105,1,128,645238
Array3C32,7,1,128,50,50,51,101,106,131,1,126,645238
Array3C32,7,2,128,49,49,52,103,104,105,1,124,645238
Array3C32,7,3,128,49,49,51,106,112,138,1,129,645238
Array3C32,8,0,128,49,49,50,108,109,110,1,141,645238
Array3C32,8,1,128,49,49,51,106,111,136,1,142,645238
Array3C32,8,2,128,49,49,52,107,108,109,1,141,645238
Array3C32,8,3,128,49,49,52,108,109,110,1,142,645238
Array3C32,9,0,128,49,49,50,113,116,120,1,155,645238
Array3C32,9,1,128,49,49,51,112,113,114,2,153,645238
Array3C32,9,2,128,50,50,50,114,116,120,1,154,645238
Array3C32,9,3,128,50,50,52,111,112,114,2,154,645238
Array3C32,10,0,128,49,49,50,117,121,125,1,170,645238
Array3C32,10,1,128,50,50,52,115,117,118,1,168,645238
Array3C32,10,2,128,50,50,50,117,121,125,1,170,645238
Array3C32,10,3,128,50,50,52,116,117,119,1,168,645238
Array3C32,11,0,128,50,50,51,121,125,130,1,182,645238
Array3C32,11,1,128,50,50,52,119,120,122,1,180,645238
Array3C32,11,2,128,50,50,50,121,125,130,1,182,645238
Array3C32,11,3,128,50,50,50,119,122,126,1,179,645238
Array3C32,12,0,128,50,50,50,124,128,133,2,194,645238
Array3C32,12,1,128,50,50,50,122,125,130,1,191,645238
Array3C32,12,2,128,49,49,50,123,128,133,1,194,645238
Array3C32,12,3,128,50,50,51,121,125,129,1,191,645238
Array3C32,13,0,128,50,50,50,126,132,138,1,209,645238
Array3C32,13,1,128,50,50,51,124,128,134,1,207,645238
Array3C32,13,2,128,49,49,50,127,132,138,1,208,645238
Array3C32,13,3,128,49,49,50,124,128,134,2,206,645238
Array3C32,14,0,128,50,50,50,131,137,142,1,218,645238
Array3C32,14,1,128,50,50,53,132,138,142,1,219,645238
Array3C32,14,2,128,50,50,51,130,136,142,1,217,645238
Array3C32,14,3,128,50,50,53,132,137,142,1,219,645238
Array3C32,15,0,128,49,50,52,128,129,131,1,225,645238
Array3C32,15,1,128,50,50,52,129,130,132,1,223,645238
Array3C32,15,2,128,50,50,51,129,130,132,1,222,645238
Array3C32,15,3,128,49,50,52,129,130,132,1,223,645238
Array3C32,16,0,128,49,49,50,131,132,134,1,232,645238
Array3C32,16,1,128,50,50,52,131,132,134,1,234,645238
Array3C32,16,2,128,50,50,51,131,132,134,1,232,645238
Array3C32,16,3,128,50,50,52,138,144,169,1,241,645238
Array3C32,17,0,128,50,50,50,134,135,137,1,243,645238
Array3C32,17,1,128,49,49,52,140,146,171,1,253,645238
Array3C32,17,2,128,49,49,50,134,135,137,1,243,645238
Array3C32,17,3,128,49,49,52,140,147,171,1,252,645238
Array3C32,18,0,128,50,50,50,137,138,139,1,254,645238
Array3C32,18,1,128,50,50,53,141,143,145,1,258,645238
Array3C32,18,2,128,49,49,50,137,138,139,1,254,645238
Array3C32,18,3,128,50,50,53,141,143,145,1,258,645238
Array3C32,19,0,128,50,50,52,144,145,147,1,269,645238
Array3C32,19,1,128,50,50,53,144,145,147,1,270,645238
Array3C32,19,2,128,50,50,52,136,137,139,1,264,645238
Array3C32,19,3,128,49,50,53,145,146,148,1,270,645238
Array3C32,20,0,128,49,49,52,138,139,141,1,274,645238
Array3C32,20,1,128,50,50,53,148,149,151,1,281,645238
Array3C32,20,2,128,50,50,53,138,139,141,1,274,645238
Array3C32,20,3,128,50,50,53,148,149,151,1,281,645238
Array3C32,21,0,128,50,50,52,140,142,165,1,284,645238
Array3C32,21,1,128,50,51,54,143,146,152,1,289,645238
Array3C32,21,2,128,49,50,52,150,152,153,1,290,645238
Array3C32,21,3,128,50,50,50,144,151,159,1,289,645238
Array3C32,22,0,128,49,50,52,151,153,157,1,300,645238
Array3C32,22,1,128,49,50,52,146,153,180,1,300,645238
Array3C32,22,2,128,49,50,52,152,153,157,1,300,645238
Array3C32,22,3,128,50,51,52,146,153,180,1,300,645238
Array3C32,23,0,128,49,50,53,150,153,158,1,310,645238
Array3C32,23,1,128,50,50,52,154,157,179,2,311,645238
Array3C32,23,2,128,50,50,52,147,150,174,1,307,645238
Array3C32,23,3,128,50,50,52,153,155,159,1,310,645238
Array3C32,24,0,128,49,49,52,148,152,176,1,316,645238
Array3C32,24,1,128,50,50,52,149,153,176,1,317,645238
Array3C32,24,2,128,50,50,52,148,151,176,1,317,645238
Array3C32,24,3,128,49,50,52,151,153,161,1,318,645238
Array3C32,25,0,128,50,50,52,150,153,178,1,326,645238
Array3C32,25,1,128,50,50,50,148,154,166,1,326,645238
Array3C32,25,2,128,49,49,51,149,153,178,1,326,645238
Array3C32,25,3,128,49,49,50,148,154,166,1,326,645238
Array3C32,26,0,128,50,50,52,151,155,180,1,336,645238
Array3C32,26,1,128,50,50,53,161,164,167,1,360,645238
Array3C32,26,2,128,50,50,52,146,149,173,1,332,645238
Array3C32,26,3,128,50,50,52,150,151,154,1,334,645238
