alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,88,88,88,42,42,42,3,1,10921
Array3C32,1,1,128,83,83,83,42,42,42,1,1,10921
Array3C32,1,2,128,83,83,83,42,42,42,1,1,10921
Array3C32,1,3,128,83,83,83,42,42,42,1,1,10921
Array3C32,2,0,128,83,104,126,42,43,45,1,1,10921
Array3C32,2,1,128,84,107,131,42,69,97,1,1,10921
Array3C32,2,2,128,83,111,139,42,43,45,1,1,10921
Array3C32,2,3,128,82,84,86,44,44,44,1,1,10921
Array3C32,4,0,128,84,88,94,43,43,43,1,1,10921
Array3C32,4,1,128,84,117,150,43,75,108,1,2,10921
Array3C32,4,2,128,84,99,115,43,44,45,1,1,10921
Array3C32,4,3,128,83,102,120,43,60,78,1,1,10921
Array3C32,8,0,128,84,87,90,44,45,50,1,1,10921
Array3C32,8,1,128,85,120,157,44,44,45,1,2,10921
Array3C32,8,2,128,84,85,87,43,43,44,1,1,10921
Array3C32,8,3,128,83,103,124,43,43,44,1,1,10921
Array3C32,16,0,128,85,87,90,43,44,46,1,1,10921
Array3C32,16,1,128,85,96,109,44,78,118,1,1,10921
Array3C32,16,2,128,84,85,87,44,44,45,1,1,10921
Array3C32,16,3,128,84,102,121,44,63,83,1,1,10921
Array3C32,24,0,128,84,87,92,44,45,50,1,1,10921
Array3C32,24,1,128,87,101,117,44,46,48,1,1,10921
Array3C32,24,2,128,85,107,128,45,46,50,1,1,10921
Array3C32,24,3,128,84,86,88,44,45,47,1,1,10921
