alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,86,86,86,52,52,52,3,0,5460
Array3C32,1,1,128,81,81,81,52,52,52,1,0,5460
Array3C32,1,2,128,81,81,81,52,52,52,1,0,5460
Array3C32,1,3,128,81,81,81,52,52,52,1,0,5460
Array3C32,2,0,128,82,114,147,52,83,115,1,1,5460
Array3C32,2,1,128,82,144,207,52,53,55,1,1,5460
Array3C32,2,2,128,81,128,175,53,98,143,1,1,5460
Array3C32,2,3,128,80,80,80,52,52,52,1,0,5460
Array3C32,4,0,128,82,82,84,53,53,54,1,0,5460
Array3C32,4,1,128,82,115,149,53,53,55,1,1,5460
Array3C32,4,2,128,81,81,82,52,53,54,1,0,5460
Array3C32,4,3,128,80,147,215,53,55,58,1,1,5460
Array3C32,8,0,128,82,129,176,54,101,147,1,1,5460
Array3C32,8,1,128,80,117,153,54,101,149,1,1,5460
Array3C32,8,2,128,80,104,129,54,100,148,1,1,5460
Array3C32,8,3,128,82,113,146,54,56,59,1,1,5460
Array3C32,16,0,128,81,84,88,55,58,63,1,0,5460
Array3C32,16,1,128,81,117,153,54,55,60,1,1,5460
Array3C32,16,2,128,81,82,84,55,56,58,1,0,5460
Array3C32,16,3,128,82,108,133,55,94,134,1,1,5460
Array3C32,24,0,128,81,120,161,54,102,155,1,1,5460
Array3C32,24,1,128,83,86,93,54,56,58,1,0,5460
Array3C32,24,2,128,82,117,152,55,92,132,1,1,5460
Array3C32,24,3,128,82,84,88,56,57,65,1,0,5460
