alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,55,55,55,42,42,42,3,4,43687
Array3C32,1,1,128,55,55,55,42,42,42,1,4,43687
Array3C32,1,2,128,54,54,54,41,41,41,1,4,43687
Array3C32,1,3,128,55,55,55,41,41,41,1,4,43687
Array3C32,2,0,128,54,54,55,41,41,42,1,4,43687
Array3C32,2,1,128,53,57,62,41,45,50,1,4,43687
Array3C32,2,2,128,53,56,60,41,50,60,1,4,43687
Array3C32,2,3,128,53,53,53,41,41,41,1,4,43687
Array3C32,4,0,128,53,62,71,41,41,42,1,4,43687
Array3C32,4,1,128,54,54,54,42,44,48,1,4,43687
Array3C32,4,2,128,52,52,53,41,41,42,1,4,43687
Array3C32,4,3,128,53,57,61,41,48,56,1,4,43687
Array3C32,8,0,128,53,57,60,42,42,47,1,4,43687
Array3C32,8,1,128,53,54,55,42,42,45,1,4,43687
Array3C32,8,2,128,53,62,72,41,42,45,1,5,43687
Array3C32,8,3,128,52,53,55,42,42,44,1,4,43687
Array3C32,16,0,128,53,55,56,41,41,43,1,4,43687
Array3C32,16,1,128,53,58,65,42,50,63,1,4,43687
Array3C32,16,2,128,53,59,66,42,43,47,1,4,43687
Array3C32,16,3,128,53,54,56,43,45,55,1,4,43687
Array3C32,24,0,128,53,58,63,42,47,56,2,4,43687
Array3C32,24,1,128,53,58,63,42,52,65,1,4,43687
Array3C32,24,2,128,53,59,66,42,42,44,1,4,43687
Array3C32,24,3,128,53,53,55,42,42,44,1,4,43687
