alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,32,49,49,49,44,44,44,0,6,65531
Array3C32,1,1,32,49,49,49,42,42,42,0,6,65531
Array3C32,1,2,32,48,48,48,43,43,43,0,6,65531
Array3C32,1,3,32,47,47,47,42,42,42,0,5,65531
Array3C32,2,0,32,47,50,54,42,45,48,0,6,65531
Array3C32,2,1,32,48,49,50,43,43,43,0,6,65531
Array3C32,2,2,32,47,47,48,43,44,45,0,6,65531
Array3C32,2,3,32,49,51,53,43,46,50,0,6,65531
Array3C32,4,0,32,47,48,50,42,42,43,0,6,65531
Array3C32,4,1,32,47,51,54,43,50,58,0,6,65531
Array3C32,4,2,32,47,51,56,43,43,45,0,6,65531
Array3C32,4,3,32,47,50,54,43,46,49,0,6,65531
Array3C32,8,0,32,47,50,67,42,47,55,0,7,65531
Array3C32,8,1,32,47,49,64,42,47,55,0,7,65531
Array3C32,8,2,32,47,49,64,43,44,57,0,7,65531
Array3C32,8,3,32,47,49,64,43,44,56,0,7,65531
Array3C32,16,0,32,47,51,65,43,44,56,0,7,65531
Array3C32,16,1,32,47,48,64,42,43,55,0,7,65531
Array3C32,16,2,32,47,51,66,44,47,56,0,7,65531
Array3C32,16,3,32,47,48,65,42,49,57,0,7,65531
Array3C32,24,0,32,47,49,64,43,47,56,0,7,65531
Array3C32,24,1,32,47,48,55,44,48,53,0,6,65531
Array3C32,24,2,32,47,48,57,43,49,57,0,6,65531
Array3C32,24,3,32,47,54,76,43,47,56,0,7,65531
Array3C32,32,0,32,47,49,65,44,47,57,0,7,65531
Array3C32,32,1,32,47,51,57,42,47,54,0,6,65531
Array3C32,32,2,32,47,48,53,43,47,52,0,6,65531
Array3C32,32,3,32,47,49,65,43,49,56,0,7,65531
