alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,101,101,101,71,71,71,3,0,2730
Array3C32,1,1,128,98,98,98,71,71,71,1,0,2730
Array3C32,1,2,128,97,97,97,71,71,71,1,0,2730
Array3C32,1,3,128,97,97,97,70,70,70,1,0,2730
Array3C32,2,0,128,99,191,284,71,101,132,1,0,2730
Array3C32,2,1,128,100,104,108,71,71,71,1,0,2730
Array3C32,2,2,128,98,183,268,179,188,197,1,1,2730
Array3C32,2,3,128,98,98,99,71,71,72,1,0,2730
Array3C32,4,0,128,100,101,104,73,73,74,1,0,2730
Array3C32,4,1,128,101,195,301,138,168,197,1,1,2730
Array3C32,4,2,128,101,186,272,82,128,175,1,0,2730
Array3C32,4,3,128,100,100,101,73,73,74,1,0,2730
Array3C32,8,0,128,100,149,196,74,141,207,1,0,2730
Array3C32,8,1,128,101,164,228,75,141,219,1,0,2730
Array3C32,8,2,128,101,155,209,74,140,205,1,0,2730
Array3C32,8,3,128,100,188,277,84,121,161,1,1,2730
Array3C32,16,0,128,102,106,109,77,78,81,1,0,2730
Array3C32,16,1,128,101,168,235,75,76,83,1,0,2730
Array3C32,16,2,128,102,185,268,75,139,204,1,0,2730
Array3C32,16,3,128,102,157,211,77,142,208,1,0,2730
Array3C32,24,0,128,104,169,235,77,82,91,1,0,2730
Array3C32,24,1,128,103,164,225,75,137,201,1,0,2730
Array3C32,24,2,128,103,174,243,74,141,207,1,0,2730
Array3C32,24,3,128,105,107,112,79,83,98,1,0,2730
