alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,59,59,59,31,31,31,3,0,1365
Array3C32,1,1,128,51,51,51,31,31,31,1,0,1365
Array3C32,1,2,128,50,50,50,30,30,30,1,0,1365
Array3C32,1,3,128,52,52,52,32,32,32,1,0,1365
Array3C32,2,0,128,54,101,149,31,58,85,1,0,1365
Array3C32,2,1,128,54,54,55,31,31,32,1,0,1365
Array3C32,2,2,128,51,94,137,31,60,90,1,0,1365
Array3C32,2,3,128,53,60,67,30,30,31,1,0,1365
Array3C32,4,0,128,51,53,57,31,32,34,1,0,1365
Array3C32,4,1,128,52,97,143,34,60,86,1,0,1365
Array3C32,4,2,128,54,55,57,31,32,33,1,0,1365
Array3C32,4,3,128,54,99,145,34,61,89,1,0,1365
Array3C32,8,0,128,53,58,61,33,33,37,1,0,1365
Array3C32,8,1,128,54,101,148,33,63,93,1,0,1365
Array3C32,8,2,128,54,56,59,32,33,36,1,0,1365
Array3C32,8,3,128,54,100,146,33,65,98,1,0,1365
Array3C32,16,0,128,55,58,62,32,38,46,1,0,1365
Array3C32,16,1,128,56,101,148,34,65,94,1,0,1365
Array3C32,16,2,128,55,101,147,35,66,97,1,0,1365
Array3C32,16,3,128,56,58,61,34,42,52,1,0,1365
Array3C32,24,0,128,55,61,72,34,41,51,1,0,1365
Array3C32,24,1,128,55,102,150,36,69,101,1,0,1365
Array3C32,24,2,128,56,58,63,34,43,53,2,0,1365
Array3C32,24,3,128,56,104,153,37,68,118,1,0,1365
