alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,50,50,50,54,54,54,3,37,699007
Array3C32,1,1,128,51,51,51,54,54,54,1,37,699007
Array3C32,1,2,128,51,51,51,68,68,68,1,47,699007
Array3C32,1,3,128,50,50,50,54,54,54,1,37,699007
Array3C32,2,0,128,50,50,50,154,158,162,1,110,699007
Array3C32,2,1,128,49,49,50,145,149,153,1,104,699007
Array3C32,2,2,128,49,49,50,156,159,163,1,111,699007
Array3C32,2,3,128,49,49,50,147,151,155,1,105,699007
Array3C32,4,0,128,50,50,52,186,189,193,1,132,699007
Array3C32,4,1,128,49,49,50,172,176,180,1,123,699007
Array3C32,4,2,128,49,49,49,185,190,195,1,133,699007
Array3C32,4,3,128,49,49,49,173,176,180,1,123,699007
Array3C32,8,0,128,49,54,90,235,239,242,1,167,699007
Array3C32,8,1,128,50,50,52,213,215,218,1,150,699007
Array3C32,8,2,128,49,49,50,235,238,242,1,166,699007
Array3C32,8,3,128,49,49,52,231,237,242,1,165,699007
Array3C32,16,0,128,50,50,51,283,287,291,1,200,699007
Array3C32,16,1,128,50,50,50,282,286,290,1,200,699007
Array3C32,16,2,128,49,50,52,283,287,291,1,201,699007
Array3C32,16,3,128,50,50,50,290,297,310,1,207,699007
Array3C32,24,0,128,50,50,52,339,353,381,1,246,699007
Array3C32,24,1,128,50,50,52,331,336,357,1,235,699007
Array3C32,24,2,128,50,50,53,350,373,384,1,260,699007
Array3C32,24,3,128,50,50,52,341,375,400,1,262,699007
