alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,53,53,53,40,40,40,3,0,682
Array3C32,1,1,128,99,99,99,40,40,40,1,0,682
Array3C32,1,2,128,50,50,50,53,53,53,1,0,682
Array3C32,1,3,128,51,51,51,40,40,40,1,0,682
Array3C32,2,0,128,50,50,51,124,127,130,1,0,682
Array3C32,2,1,128,48,50,52,116,119,122,1,0,682
Array3C32,2,2,128,47,50,53,128,130,133,1,0,682
Array3C32,2,3,128,48,49,51,108,112,116,1,0,682
Array3C32,4,0,128,49,54,60,148,157,162,1,0,682
Array3C32,4,1,128,51,52,55,136,144,150,1,0,682
Array3C32,4,2,128,49,55,62,156,163,166,1,0,682
Array3C32,4,3,128,51,53,56,130,137,142,1,0,682
Array3C32,8,0,128,52,58,64,203,215,226,1,0,682
Array3C32,8,1,128,54,57,61,178,182,187,1,0,682
Array3C32,8,2,128,54,57,61,198,206,218,1,0,682
Array3C32,8,3,128,52,58,66,178,190,200,1,0,682
Array3C32,16,0,128,53,62,71,262,276,287,1,0,682
Array3C32,16,1,128,53,60,69,238,255,268,1,0,682
Array3C32,16,2,128,55,61,69,237,258,270,1,0,682
Array3C32,16,3,128,59,62,69,246,275,303,1,0,682
Array3C32,24,0,128,59,64,70,285,331,368,1,0,682
Array3C32,24,1,128,58,62,66,321,351,387,1,0,682
Array3C32,24,2,128,55,64,73,302,319,369,1,0,682
Array3C32,24,3,128,59,63,69,318,339,375,1,0,682
