alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,103,103,103,86,86,86,3,0,2730
Array3C32,1,1,128,101,101,101,82,82,82,1,0,2730
Array3C32,1,2,128,103,103,103,111,111,111,1,0,2730
Array3C32,1,3,128,100,100,100,82,82,82,1,0,2730
Array3C32,2,0,128,99,100,102,196,201,207,1,0,2730
Array3C32,2,1,128,99,99,100,182,189,196,1,0,2730
Array3C32,2,2,128,100,101,103,197,201,206,1,0,2730
Array3C32,2,3,128,98,99,101,182,188,194,1,0,2730
Array3C32,4,0,128,101,102,104,228,232,237,1,0,2730
Array3C32,4,1,128,100,100,101,212,218,224,1,0,2730
Array3C32,4,2,128,100,101,102,225,232,236,1,0,2730
Array3C32,4,3,128,101,101,101,211,215,220,1,0,2730
Array3C32,8,0,128,103,104,107,263,272,279,1,0,2730
Array3C32,8,1,128,101,103,107,246,248,251,1,0,2730
Array3C32,8,2,128,101,102,103,266,273,278,1,0,2730
Array3C32,8,3,128,102,102,104,261,268,276,1,0,2730
Array3C32,16,0,128,104,106,112,291,361,428,1,0,2730
Array3C32,16,1,128,103,105,108,294,353,413,1,0,2730
Array3C32,16,2,128,103,104,107,294,331,361,1,0,2730
Array3C32,16,3,128,102,104,106,301,339,368,1,0,2730
Array3C32,24,0,128,104,109,114,326,406,496,1,0,2730
Array3C32,24,1,128,103,104,107,335,366,444,1,0,2730
Array3C32,24,2,128,103,105,108,324,362,421,1,0,2730
Array3C32,24,3,128,103,105,108,344,378,436,1,0,2730
