alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,51,51,51,54,54,54,3,19,349503
Array3C32,1,1,128,51,51,51,54,54,54,1,18,349503
Array3C32,1,2,128,52,52,52,76,76,76,1,26,349503
Array3C32,1,3,128,50,50,50,54,54,54,1,19,349503
Array3C32,2,0,128,50,51,52,154,157,161,1,54,349503
Array3C32,2,1,128,51,51,51,145,149,153,1,51,349503
Array3C32,2,2,128,49,49,50,153,157,161,1,54,349503
Array3C32,2,3,128,49,50,51,145,149,153,1,51,349503
Array3C32,4,0,128,50,51,52,183,187,191,1,65,349503
Array3C32,4,1,128,49,50,51,173,176,180,1,61,349503
Array3C32,4,2,128,49,49,50,182,187,191,1,65,349503
Array3C32,4,3,128,49,49,50,173,176,180,1,61,349503
Array3C32,8,0,128,50,51,53,226,229,233,1,80,349503
Array3C32,8,1,128,49,50,53,212,215,218,1,75,349503
Array3C32,8,2,128,49,49,50,226,230,234,1,80,349503
Array3C32,8,3,128,49,50,53,232,238,243,1,83,349503
Array3C32,16,0,128,51,51,52,284,287,291,1,100,349503
Array3C32,16,1,128,50,50,52,282,286,290,1,99,349503
Array3C32,16,2,128,50,51,53,282,286,290,1,100,349503
Array3C32,16,3,128,50,50,51,291,298,312,1,104,349503
Array3C32,24,0,128,50,51,53,337,351,378,1,122,349503
Array3C32,24,1,128,50,51,53,332,337,357,1,117,349503
Array3C32,24,2,128,50,50,54,351,373,385,1,130,349503
Array3C32,24,3,128,50,50,52,343,381,405,1,132,349503
