alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,83,83,83,62,62,62,3,0,5460
Array3C32,1,1,128,81,81,81,62,62,62,1,0,5460
Array3C32,1,2,128,83,83,83,82,82,82,1,0,5460
Array3C32,1,3,128,81,81,81,63,63,63,1,0,5460
Array3C32,2,0,128,80,80,81,171,174,177,1,0,5460
Array3C32,2,1,128,79,80,81,164,167,171,1,0,5460
Array3C32,2,2,128,79,80,81,173,175,178,1,0,5460
Array3C32,2,3,128,79,80,81,166,169,172,1,0,5460
Array3C32,4,0,128,82,83,85,201,202,205,1,1,5460
Array3C32,4,1,128,83,84,87,192,193,195,1,1,5460
Array3C32,4,2,128,80,81,82,204,205,207,1,1,5460
Array3C32,4,3,128,80,81,82,193,194,196,1,1,5460
Array3C32,8,0,128,82,84,86,234,239,242,1,1,5460
Array3C32,8,1,128,81,82,85,222,226,229,1,1,5460
Array3C32,8,2,128,81,81,82,231,275,320,1,1,5460
Array3C32,8,3,128,81,82,84,241,266,288,1,1,5460
Array3C32,16,0,128,83,85,87,279,296,310,1,1,5460
Array3C32,16,1,128,83,83,84,286,289,294,1,1,5460
Array3C32,16,2,128,82,83,86,277,292,304,1,1,5460
Array3C32,16,3,128,82,82,84,282,308,340,1,1,5460
Array3C32,24,0,128,83,85,88,323,340,377,1,1,5460
Array3C32,24,1,128,82,83,86,321,333,382,1,1,5460
Array3C32,24,2,128,82,83,86,315,341,399,1,1,5460
Array3C32,24,3,128,83,84,86,332,358,412,1,1,5460
