alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,52,52,52,54,54,54,3,9,174751
Array3C32,1,1,128,52,52,52,54,54,54,1,9,174751
Array3C32,1,2,128,53,53,53,73,73,73,1,12,174751
Array3C32,1,3,128,52,52,52,55,55,55,1,9,174751
Array3C32,2,0,128,53,53,53,154,158,162,1,27,174751
Array3C32,2,1,128,51,51,52,145,148,152,1,25,174751
Array3C32,2,2,128,50,50,51,155,159,163,1,27,174751
Array3C32,2,3,128,51,51,51,144,148,153,1,25,174751
Array3C32,4,0,128,52,53,56,185,188,192,1,32,174751
Array3C32,4,1,128,51,51,52,174,177,181,1,30,174751
Array3C32,4,2,128,50,51,53,186,191,195,1,33,174751
Array3C32,4,3,128,50,50,51,174,177,181,1,30,174751
Array3C32,8,0,128,52,52,53,236,240,243,1,41,174751
Array3C32,8,1,128,50,51,53,215,218,221,1,37,174751
Array3C32,8,2,128,50,50,51,235,239,243,1,41,174751
Array3C32,8,3,128,50,50,53,233,240,245,1,41,174751
Array3C32,16,0,128,51,53,54,283,285,289,1,49,174751
Array3C32,16,1,128,51,51,53,283,287,291,1,49,174751
Array3C32,16,2,128,50,50,53,282,286,290,1,49,174751
Array3C32,16,3,128,50,52,54,294,299,314,1,51,174751
Array3C32,24,0,128,53,53,56,339,349,374,1,60,174751
Array3C32,24,1,128,52,53,55,326,332,356,1,57,174751
Array3C32,24,2,128,52,53,56,348,371,383,1,64,174751
Array3C32,24,3,128,51,52,54,346,389,414,1,67,174751
