alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,55,55,55,40,40,40,3,0,1365
Array3C32,1,1,128,52,52,52,40,40,40,1,0,1365
Array3C32,1,2,128,55,55,55,53,53,53,1,0,1365
Array3C32,1,3,128,52,52,52,39,39,39,1,0,1365
Array3C32,2,0,128,52,52,53,128,131,135,1,0,1365
Array3C32,2,1,128,50,52,54,113,117,121,1,0,1365
Array3C32,2,2,128,50,51,53,123,126,130,1,0,1365
Array3C32,2,3,128,49,51,53,120,123,126,1,0,1365
Array3C32,4,0,128,51,55,58,163,167,171,1,0,1365
Array3C32,4,1,128,51,53,55,141,145,147,1,0,1365
Array3C32,4,2,128,50,53,57,161,167,172,1,0,1365
Array3C32,4,3,128,51,53,56,142,147,151,1,0,1365
Array3C32,8,0,128,53,56,61,208,216,223,1,0,1365
Array3C32,8,1,128,53,55,58,184,188,193,1,0,1365
Array3C32,8,2,128,54,55,56,208,214,221,1,0,1365
Array3C32,8,3,128,52,56,60,191,200,209,1,0,1365
Array3C32,16,0,128,59,62,67,253,269,277,1,0,1365
Array3C32,16,1,128,52,57,61,249,270,281,1,0,1365
Array3C32,16,2,128,56,57,61,244,267,289,1,0,1365
Array3C32,16,3,128,55,57,61,260,279,297,1,0,1365
Array3C32,24,0,128,56,59,64,316,338,359,1,0,1365
Array3C32,24,1,128,59,62,66,317,331,363,1,0,1365
Array3C32,24,2,128,56,58,62,297,327,366,1,0,1365
Array3C32,24,3,128,56,58,62,323,345,383,1,0,1365
