alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
ArrayAtomicF,1,0,128,36,36,36,36,36,36,151,0,1257
ArrayAtomicF,1,1,128,36,36,36,36,36,36,33,0,1257
ArrayAtomicF,1,2,128,36,36,36,36,36,36,33,0,1257
ArrayAtomicF,1,3,128,36,36,36,36,36,36,33,0,1257
TableF,1,0,128,36,36,36,36,36,36,33,0,1257
TableF,1,1,128,36,36,36,36,36,36,33,0,1257
TableF,1,2,128,37,37,37,37,37,37,33,0,1257
TableF,1,3,128,36,36,36,36,36,36,33,0,1257
ArrayAtomicD,1,0,128,117,117,117,117,117,117,217,0,1260
ArrayAtomicD,1,1,128,119,119,119,119,119,119,39,0,1260
ArrayAtomicD,1,2,128,119,119,119,119,119,119,39,0,1260
ArrayAtomicD,1,3,128,118,118,118,118,118,118,39,0,1260
TableD,1,0,128,108,108,108,108,108,108,39,0,1260
TableD,1,1,128,108,108,108,108,108,108,39,0,1260
TableD,1,2,128,108,108,108,108,108,108,39,0,1260
TableD,1,3,128,107,107,107,107,107,107,39,0,1260
ArrayAtomicF,2,0,128,37,68,100,37,68,100,33,0,1257
ArrayAtomicF,2,1,128,39,69,99,39,69,99,33,0,1257
ArrayAtomicF,2,2,128,41,74,107,41,74,107,33,0,1257
ArrayAtomicF,2,3,128,36,36,36,36,36,36,33,0,1257
TableF,2,0,128,36,36,37,36,36,37,33,0,1257
TableF,2,1,128,36,68,100,36,68,100,33,0,1257
TableF,2,2,128,36,68,101,36,68,101,33,0,1257
TableF,2,3,128,36,67,99,36,67,99,33,0,1257
ArrayAtomicD,2,0,128,119,120,121,119,120,121,39,0,1260
ArrayAtomicD,2,1,128,120,213,306,120,213,306,39,0,1260
ArrayAtomicD,2,2,128,117,212,307,117,212,307,39,0,1260
ArrayAtomicD,2,3,128,125,221,317,125,221,317,40,0,1260
TableD,2,0,128,106,106,107,106,106,107,39,0,1260
TableD,2,1,128,107,107,108,107,107,108,39,0,1260
TableD,2,2,128,107,107,107,107,107,107,39,0,1260
TableD,2,3,128,107,200,294,107,200,294,39,0,1260
ArrayAtomicF,3,0,128,36,57,100,36,57,100,33,0,1257
ArrayAtomicF,3,1,128,36,57,100,36,57,100,33,0,1257
ArrayAtomicF,3,2,128,37,57,99,37,57,99,33,0,1257
ArrayAtomicF,3,3,128,36,57,100,36,57,100,33,0,1257
TableF,3,0,128,36,36,36,36,36,36,33,0,1257
TableF,3,1,128,36,36,36,36,36,36,33,0,1257
TableF,3,2,128,36,58,100,36,58,100,33,0,1257
TableF,3,3,128,36,59,104,36,59,104,33,0,1257
ArrayAtomicD,3,0,128,107,119,131,107,119,131,39,0,1260
ArrayAtomicD,3,1,128,119,123,131,119,123,131,39,0,1260
ArrayAtomicD,3,2,128,120,182,293,120,182,293,39,0,1260
ArrayAtomicD,3,3,128,119,181,295,119,181,295,39,0,1260
TableD,3,0,128,108,170,296,108,170,296,39,0,1260
TableD,3,1,128,107,170,297,107,170,297,39,0,1260
TableD,3,2,128,107,170,298,107,170,298,39,0,1260
TableD,3,3,128,107,107,108,107,107,108,39,0,1260
ArrayAtomicF,4,0,128,36,69,103,36,69,103,33,0,1257
ArrayAtomicF,4,1,128,36,45,54,36,45,54,33,0,1257
ArrayAtomicF,4,2,128,36,70,105,36,70,105,33,0,1257
ArrayAtomicF,4,3,128,36,67,99,36,67,99,33,0,1257
TableF,4,0,128,37,39,41,37,39,41,33,0,1257
TableF,4,1,128,36,36,36,36,36,36,33,0,1257
TableF,4,2,128,36,36,37,36,36,37,33,0,1257
TableF,4,3,128,36,36,37,36,36,37,33,0,1257
ArrayAtomicD,4,0,128,119,125,132,119,125,132,39,0,1260
ArrayAtomicD,4,1,128,106,116,120,106,116,120,39,0,1260
ArrayAtomicD,4,2,128,119,212,302,119,212,302,39,0,1260
ArrayAtomicD,4,3,128,119,207,298,119,207,298,39,0,1260
TableD,4,0,128,107,107,108,107,107,108,39,0,1260
TableD,4,1,128,107,200,294,107,200,294,39,0,1260
TableD,4,2,128,108,202,297,108,202,297,39,0,1260
TableD,4,3,128,106,202,298,106,202,298,39,0,1260
ArrayAtomicF,5,0,128,36,64,106,36,64,106,33,0,1257
ArrayAtomicF,5,1,128,36,37,38,36,37,38,33,0,1257
ArrayAtomicF,5,2,128,36,64,107,36,64,107,33,0,1257
ArrayAtomicF,5,3,128,36,65,107,36,65,107,33,0,1257
TableF,5,0,128,36,62,101,36,62,101,33,0,1257
TableF,5,1,128,36,63,106,36,63,106,33,0,1257
TableF,5,2,128,36,36,36,36,36,36,33,0,1257
TableF,5,3,128,36,36,37,36,36,37,33,0,1257
ArrayAtomicD,5,0,128,120,200,308,120,200,308,39,0,1260
ArrayAtomicD,5,1,128,119,121,124,119,121,124,39,0,1260
ArrayAtomicD,5,2,128,106,118,122,106,118,122,39,0,1260
ArrayAtomicD,5,3,128,119,201,318,119,201,318,39,0,1260
TableD,5,0,128,107,183,297,107,183,297,39,0,1260
TableD,5,1,128,107,184,300,107,184,300,39,0,1260
TableD,5,2,128,108,117,126,108,117,126,39,0,1260
TableD,5,3,128,107,185,298,107,185,298,39,0,1260
ArrayAtomicF,6,0,128,36,71,109,36,71,109,33,0,1257
ArrayAtomicF,6,1,128,42,74,108,42,74,108,33,0,1257
ArrayAtomicF,6,2,128,36,70,109,36,70,109,33,0,1257
ArrayAtomicF,6,3,128,36,45,56,36,45,56,33,0,1257
TableF,6,0,128,36,68,101,36,68,101,33,0,1257
TableF,6,1,128,36,70,105,36,70,105,33,0,1257
TableF,6,2,128,36,70,105,36,70,105,33,0,1257
TableF,6,3,128,36,71,108,36,71,108,33,0,1257
ArrayAtomicD,6,0,128,118,211,298,118,211,298,39,0,1260
ArrayAtomicD,6,1,128,107,210,312,107,210,312,39,0,1260
ArrayAtomicD,6,2,128,122,223,320,122,223,320,39,0,1260
ArrayAtomicD,6,3,128,119,213,317,119,213,317,39,0,1260
TableD,6,0,128,107,112,125,107,112,125,39,0,1260
TableD,6,1,128,107,202,296,107,202,296,39,0,1260
TableD,6,2,128,107,201,296,107,201,296,40,0,1260
TableD,6,3,128,108,205,300,108,205,300,39,0,1260
ArrayAtomicF,7,0,128,36,66,107,36,66,107,33,0,1257
ArrayAtomicF,7,1,128,36,36,37,36,36,37,33,0,1257
ArrayAtomicF,7,2,128,36,64,107,36,64,107,33,0,1257
ArrayAtomicF,7,3,128,36,64,101,36,64,101,33,0,1257
TableF,7,0,128,36,66,105,36,66,105,33,0,1257
TableF,7,1,128,36,65,104,36,65,104,33,0,1257
TableF,7,2,128,36,66,109,36,66,109,33,0,1257
