alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,179,179,179,179,179,179,3,0,2730
Array3C32,1,1,128,179,179,179,179,179,179,1,0,2730
Array3C32,1,2,128,180,180,180,180,180,180,1,0,2730
Array3C32,1,3,128,178,178,178,178,178,178,1,0,2730
Array3C32,2,0,128,172,175,178,172,175,178,1,0,2730
Array3C32,2,1,128,171,175,180,171,175,180,1,0,2730
Array3C32,2,2,128,172,176,180,172,176,180,1,0,2730
Array3C32,2,3,128,172,176,181,172,176,181,1,0,2730
Array3C32,4,0,128,172,173,179,172,173,179,1,0,2730
Array3C32,4,1,128,171,173,180,171,173,180,1,0,2730
Array3C32,4,2,128,172,174,181,172,174,181,1,0,2730
Array3C32,4,3,128,172,174,180,172,174,180,1,0,2730
Array3C32,8,0,128,171,173,181,171,173,181,1,0,2730
Array3C32,8,1,128,171,173,182,171,173,182,1,0,2730
Array3C32,8,2,128,171,172,180,171,172,180,1,0,2730
Array3C32,8,3,128,172,173,181,172,173,181,1,0,2730
Array3C32,16,0,128,171,172,180,171,172,180,1,0,2730
Array3C32,16,1,128,171,173,181,171,173,181,1,0,2730
Array3C32,16,2,128,172,173,180,172,173,180,1,0,2730
Array3C32,16,3,128,171,173,180,171,173,180,1,0,2730
Array3C32,24,0,128,171,175,187,171,175,187,1,0,2730
Array3C32,24,1,128,170,174,187,170,174,187,1,0,2730
Array3C32,24,2,128,171,175,187,171,175,187,1,0,2730
Array3C32,24,3,128,171,175,187,171,175,187,1,0,2730
