alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,128,128,128,128,128,128,3,1,10921
Array3C32,1,1,128,128,128,128,128,128,128,1,1,10921
Array3C32,1,2,128,129,129,129,129,129,129,2,1,10921
Array3C32,1,3,128,131,131,131,131,131,131,1,1,10921
Array3C32,2,0,128,121,126,131,121,126,131,1,1,10921
Array3C32,2,1,128,122,126,131,122,126,131,1,1,10921
Array3C32,2,2,128,121,125,130,121,125,130,1,1,10921
Array3C32,2,3,128,120,126,132,120,126,132,1,1,10921
Array3C32,4,0,128,121,124,131,121,124,131,1,1,10921
Array3C32,4,1,128,121,123,130,121,123,130,1,1,10921
Array3C32,4,2,128,121,124,133,121,124,133,1,1,10921
Array3C32,4,3,128,121,123,131,121,123,131,1,1,10921
Array3C32,8,0,128,120,122,130,120,122,130,1,1,10921
Array3C32,8,1,128,121,123,132,121,123,132,1,1,10921
Array3C32,8,2,128,121,123,133,121,123,133,1,1,10921
Array3C32,8,3,128,121,123,131,121,123,131,1,1,10921
Array3C32,16,0,128,121,122,130,121,122,130,1,1,10921
Array3C32,16,1,128,121,122,130,121,122,130,1,1,10921
Array3C32,16,2,128,121,122,131,121,122,131,1,1,10921
Array3C32,16,3,128,120,122,131,120,122,131,1,1,10921
Array3C32,24,0,128,120,123,130,120,123,130,1,1,10921
Array3C32,24,1,128,120,123,130,120,123,130,1,1,10921
Array3C32,24,2,128,120,123,130,120,123,130,1,1,10921
Array3C32,24,3,128,121,124,131,121,124,131,1,1,10921
