alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,91,91,91,91,91,91,3,8,87375
Array3C32,1,1,128,91,91,91,91,91,91,1,8,87375
Array3C32,1,2,128,91,91,91,91,91,91,1,7,87375
Array3C32,1,3,128,92,92,92,92,92,92,1,8,87375
Array3C32,2,0,128,92,92,92,92,92,92,1,8,87375
Array3C32,2,1,128,92,92,92,92,92,92,1,8,87375
Array3C32,2,2,128,91,91,91,91,91,91,1,8,87375
Array3C32,2,3,128,90,95,100,90,95,100,1,7,87375
Array3C32,4,0,128,91,91,92,91,91,92,1,7,87375
Array3C32,4,1,128,91,91,92,91,91,92,1,8,87375
Array3C32,4,2,128,91,91,91,91,91,91,1,7,87375
Array3C32,4,3,128,92,92,92,92,92,92,1,8,87375
Array3C32,8,0,128,91,91,93,91,91,93,1,7,87375
Array3C32,8,1,128,91,91,94,91,91,94,1,7,87375
Array3C32,8,2,128,91,91,92,91,91,92,1,8,87375
Array3C32,8,3,128,91,91,93,91,91,93,1,8,87375
Array3C32,16,0,128,91,91,92,91,91,92,1,7,87375
Array3C32,16,1,128,91,91,93,91,91,93,1,7,87375
Array3C32,16,2,128,91,91,93,91,91,93,1,7,87375
Array3C32,16,3,128,91,91,95,91,91,95,1,7,87375
Array3C32,24,0,128,91,91,94,91,91,94,1,7,87375
Array3C32,24,1,128,91,91,96,91,91,96,1,7,87375
Array3C32,24,2,128,91,91,94,91,91,94,1,7,87375
Array3C32,24,3,128,91,91,94,91,91,94,1,7,87375
