alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,44,44,44,36,36,36,3,57,1260
Array3C32,1,1,128,44,44,44,36,36,36,1,57,1260
Array3C32,1,2,128,44,44,44,36,36,36,2,57,1260
Array3C32,1,3,128,44,44,44,36,36,36,1,57,1260
Array3C32,2,0,128,45,45,46,56,56,56,1,77,1260
Array3C32,2,1,128,45,45,45,56,56,56,1,77,1260
Array3C32,2,2,128,45,45,45,56,56,56,1,77,1260
Array3C32,2,3,128,45,45,45,56,56,56,1,77,1260
Array3C32,3,0,128,46,46,46,65,65,65,1,90,1260
Array3C32,3,1,128,46,46,46,65,65,65,1,88,1260
Array3C32,3,2,128,46,46,46,64,64,65,1,88,1260
Array3C32,3,3,128,46,47,49,61,71,91,2,106,1260
Array3C32,4,0,128,47,47,47,71,71,72,1,97,1260
Array3C32,4,1,128,46,48,50,71,71,72,1,99,1260
Array3C32,4,2,128,46,46,47,71,71,72,1,97,1260
Array3C32,4,3,128,46,46,47,70,71,72,1,97,1260
Array3C32,5,0,128,47,47,50,74,74,75,1,105,1260
Array3C32,5,1,128,47,47,47,74,74,75,1,104,1260
Array3C32,5,2,128,47,48,50,75,75,76,1,105,1260
Array3C32,5,3,128,47,47,47,74,74,75,1,104,1260
Array3C32,6,0,128,47,47,48,78,78,79,1,110,1260
Array3C32,6,1,128,47,47,48,78,78,79,1,110,1260
Array3C32,6,2,128,47,47,48,78,78,79,1,110,1260
Array3C32,6,3,128,47,47,48,78,78,79,1,110,1260
Array3C32,7,0,128,47,47,48,82,82,83,1,116,1260
Array3C32,7,1,128,47,47,50,81,85,112,1,134,1260
Array3C32,7,2,128,47,47,48,83,83,84,1,117,1260
Array3C32,7,3,128,47,47,48,83,83,84,1,117,1260
Array3C32,8,0,128,48,48,48,86,87,88,1,123,1260
Array3C32,8,1,128,47,47,48,86,86,87,1,123,1260
Array3C32,8,2,128,48,48,48,85,86,87,1,123,1260
Array3C32,8,3,128,47,47,48,86,86,87,1,123,1260
Array3C32,9,0,128,48,48,51,89,90,92,1,131,1260
Array3C32,9,1,128,48,48,48,89,90,91,1,129,1260
Array3C32,9,2,128,48,48,51,89,90,92,1,131,1260
Array3C32,9,3,128,48,48,48,89,90,91,1,129,1260
Array3C32,10,0,128,48,48,51,94,95,97,2,138,1260
Array3C32,10,1,128,48,48,48,93,94,96,1,136,1260
Array3C32,10,2,128,48,48,51,94,95,97,2,139,1260
Array3C32,10,3,128,48,48,49,93,94,96,1,137,1260
Array3C32,11,0,128,48,48,48,97,98,100,1,143,1260
Array3C32,11,1,128,48,48,51,98,98,100,1,145,1260
Array3C32,11,2,128,48,48,50,96,100,128,1,160,1260
Array3C32,11,3,128,48,48,49,101,105,111,1,150,1260
Array3C32,12,0,128,48,48,48,97,98,100,1,148,1260
Array3C32,12,1,128,48,48,51,101,102,104,1,152,1260
Array3C32,12,2,128,48,48,51,103,103,105,1,152,1260
Array3C32,12,3,128,48,48,51,103,108,135,1,168,1260
Array3C32,13,0,128,48,48,49,109,110,111,1,160,1260
Array3C32,13,1,128,48,48,51,104,105,107,1,159,1260
Array3C32,13,2,128,48,48,51,106,107,109,1,160,1260
