alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
ArrayAtomicF,1,0,128,66,66,66,66,66,66,156,42,644014
ArrayAtomicF,1,1,128,65,65,65,65,65,65,151,42,644014
ArrayAtomicF,1,2,128,65,65,65,65,65,65,152,42,644014
ArrayAtomicF,1,3,128,65,65,65,65,65,65,152,42,644014
TableF,1,0,128,65,65,65,65,65,65,152,42,644014
TableF,1,1,128,65,65,65,65,65,65,151,42,644014
TableF,1,2,128,66,66,66,66,66,66,151,42,644014
TableF,1,3,128,66,66,66,66,66,66,151,42,644014
ArrayAtomicD,1,0,128,80,80,80,80,80,80,454,52,645275
ArrayAtomicD,1,1,128,80,80,80,80,80,80,425,52,645275
ArrayAtomicD,1,2,128,81,81,81,81,81,81,428,52,645275
ArrayAtomicD,1,3,128,81,81,81,81,81,81,433,52,645275
TableD,1,0,128,81,81,81,81,81,81,430,52,645275
TableD,1,1,128,81,81,81,81,81,81,428,52,645275
TableD,1,2,128,81,81,81,81,81,81,431,52,645275
TableD,1,3,128,81,81,81,81,81,81,429,52,645275
ArrayAtomicF,2,0,128,65,65,66,65,65,66,150,42,644014
ArrayAtomicF,2,1,128,65,65,65,65,65,65,153,42,644014
ArrayAtomicF,2,2,128,65,65,66,65,65,66,153,42,644014
ArrayAtomicF,2,3,128,65,65,65,65,65,65,153,42,644014
TableF,2,0,128,66,66,66,66,66,66,153,42,644014
TableF,2,1,128,65,65,66,65,65,66,152,42,644014
TableF,2,2,128,65,65,66,65,65,66,152,42,644014
TableF,2,3,128,66,66,66,66,66,66,152,42,644014
ArrayAtomicD,2,0,128,81,81,81,81,81,81,434,52,645275
ArrayAtomicD,2,1,128,81,81,81,81,81,81,432,52,645275
ArrayAtomicD,2,2,128,81,81,81,81,81,81,433,52,645275
ArrayAtomicD,2,3,128,81,81,82,81,81,82,433,52,645275
TableD,2,0,128,81,81,81,81,81,81,432,52,645275
TableD,2,1,128,81,81,81,81,81,81,434,52,645275
TableD,2,2,128,81,81,81,81,81,81,432,52,645275
TableD,2,3,128,81,81,81,81,81,81,433,52,645275
ArrayAtomicF,3,0,128,65,65,65,65,65,65,151,42,644014
ArrayAtomicF,3,1,128,65,65,66,65,65,66,153,42,644014
ArrayAtomicF,3,2,128,65,65,66,65,65,66,152,42,644014
ArrayAtomicF,3,3,128,65,65,66,65,65,66,152,42,644014
TableF,3,0,128,66,66,67,66,66,67,152,42,644014
TableF,3,1,128,65,65,65,65,65,65,153,42,644014
TableF,3,2,128,66,66,66,66,66,66,151,42,644014
TableF,3,3,128,66,66,67,66,66,67,152,42,644014
ArrayAtomicD,3,0,128,81,81,81,81,81,81,443,52,645275
ArrayAtomicD,3,1,128,81,81,81,81,81,81,424,52,645275
ArrayAtomicD,3,2,128,81,81,81,81,81,81,433,52,645275
ArrayAtomicD,3,3,128,81,81,81,81,81,81,429,52,645275
TableD,3,0,128,82,82,83,82,82,83,432,53,645275
TableD,3,1,128,82,82,83,82,82,83,432,53,645275
TableD,3,2,128,82,82,82,82,82,82,433,53,645275
TableD,3,3,128,81,81,81,81,81,81,431,52,645275
ArrayAtomicF,4,0,128,65,65,67,65,65,67,151,42,644014
ArrayAtomicF,4,1,128,65,65,65,65,65,65,153,41,644014
ArrayAtomicF,4,2,128,65,65,66,65,65,66,154,41,644014
ArrayAtomicF,4,3,128,65,65,66,65,65,66,155,42,644014
TableF,4,0,128,65,66,67,65,66,67,154,42,644014
TableF,4,1,128,65,65,66,65,65,66,154,42,644014
TableF,4,2,128,65,65,65,65,65,65,157,42,644014
TableF,4,3,128,65,65,66,65,65,66,157,42,644014
ArrayAtomicD,4,0,128,80,80,81,80,80,81,432,52,645275
