alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,71,71,71,71,71,71,3,0,1260
Array3C32,1,1,128,71,71,71,71,71,71,1,0,1260
Array3C32,1,2,128,71,71,71,71,71,71,1,0,1260
Array3C32,1,3,128,71,71,71,71,71,71,1,0,1260
Array3C32,2,0,128,72,131,191,72,131,191,1,0,1260
Array3C32,2,1,128,72,134,197,72,134,197,1,0,1260
Array3C32,2,2,128,69,70,71,69,70,71,1,0,1260
Array3C32,2,3,128,71,130,190,71,130,190,1,0,1260
Array3C32,3,0,128,69,110,190,69,110,190,1,0,1260
Array3C32,3,1,128,69,70,73,69,70,73,1,0,1260
Array3C32,3,2,128,69,110,191,69,110,191,1,0,1260
Array3C32,3,3,128,69,75,86,69,75,86,1,0,1260
Array3C32,4,0,128,71,131,194,71,131,194,1,0,1260
Array3C32,4,1,128,69,132,195,69,132,195,1,0,1260
Array3C32,4,2,128,69,131,193,69,131,193,1,0,1260
Array3C32,4,3,128,69,130,191,69,130,191,1,0,1260
Array3C32,5,0,128,69,69,71,69,69,71,1,0,1260
Array3C32,5,1,128,69,69,71,69,69,71,1,0,1260
Array3C32,5,2,128,69,69,72,69,69,72,1,0,1260
Array3C32,5,3,128,69,120,202,69,120,202,1,0,1260
Array3C32,6,0,128,69,69,72,69,69,72,1,0,1260
Array3C32,6,1,128,69,69,71,69,69,71,1,0,1260
Array3C32,6,2,128,68,131,194,68,131,194,1,0,1260
Array3C32,6,3,128,69,131,195,69,131,195,1,0,1260
Array3C32,7,0,128,69,122,194,69,122,194,1,0,1260
Array3C32,7,1,128,69,69,71,69,69,71,1,0,1260
Array3C32,7,2,128,69,121,191,69,121,191,1,0,1260
Array3C32,7,3,128,69,124,198,69,124,198,1,0,1260
Array3C32,8,0,128,184,189,204,184,189,204,1,0,1260
Array3C32,8,1,128,68,69,72,68,69,72,2,0,1260
Array3C32,8,2,128,69,132,197,69,132,197,1,0,1260
Array3C32,8,3,128,68,147,244,68,147,244,1,0,1260
Array3C32,9,0,128,69,69,71,69,69,71,1,0,1260
Array3C32,9,1,128,68,127,201,68,127,201,1,0,1260
Array3C32,9,2,128,69,69,71,69,69,71,1,0,1260
Array3C32,9,3,128,69,124,194,69,124,194,1,0,1260
Array3C32,10,0,128,189,192,201,189,192,201,1,0,1260
Array3C32,10,1,128,69,133,199,69,133,199,1,0,1260
Array3C32,10,2,128,69,133,199,69,133,199,1,0,1260
Array3C32,10,3,128,69,69,71,69,69,71,1,0,1260
Array3C32,11,0,128,69,118,177,69,118,177,1,0,1260
Array3C32,11,1,128,69,127,201,69,127,201,1,0,1260
Array3C32,11,2,128,69,69,72,69,69,72,1,0,1260
Array3C32,11,3,128,68,69,71,68,69,71,1,0,1260
Array3C32,12,0,128,139,170,205,139,170,205,1,0,1260
Array3C32,12,1,128,68,132,198,68,132,198,2,0,1260
