alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,49,49,49,34,34,34,1,0,682
Array3C32,1,1,128,45,45,45,33,33,33,1,0,682
Array3C32,1,2,128,44,44,44,33,33,33,1,0,682
Array3C32,1,3,128,44,44,44,32,32,32,1,0,682
Array3C32,2,0,128,47,98,149,35,65,95,1,0,682
Array3C32,2,1,128,53,92,131,36,64,92,1,0,682
Array3C32,2,2,128,58,72,86,34,35,37,1,0,682
Array3C32,2,3,128,57,95,133,36,63,91,1,0,682
Array3C32,4,0,128,51,99,149,41,68,96,1,0,682
Array3C32,4,1,128,51,54,58,36,36,38,1,0,682
Array3C32,4,2,128,57,94,134,36,71,105,1,0,682
Array3C32,4,3,128,53,97,144,37,68,99,1,0,682
Array3C32,8,0,128,55,102,152,40,74,115,1,0,682
Array3C32,8,1,128,52,100,149,40,74,110,1,0,682
Array3C32,8,2,128,50,55,60,37,38,41,1,0,682
Array3C32,8,3,128,52,55,58,37,38,42,1,0,682
Array3C32,16,0,128,56,104,156,44,82,115,1,0,682
Array3C32,16,1,128,58,63,68,41,51,76,1,0,682
Array3C32,16,2,128,54,101,146,47,87,132,1,0,682
Array3C32,16,3,128,57,60,64,45,58,80,1,0,682
Array3C32,24,0,128,57,105,157,50,87,130,1,0,682
Array3C32,24,1,128,56,63,68,39,70,108,1,0,682
Array3C32,24,2,128,55,63,72,46,85,151,1,0,682
Array3C32,24,3,128,56,65,72,44,79,120,1,0,682
