alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,53,53,53,41,41,41,1,8,87375
Array3C32,1,1,128,53,53,53,41,41,41,1,8,87375
Array3C32,1,2,128,51,51,51,41,41,41,1,8,87375
Array3C32,1,3,128,52,52,52,41,41,41,1,8,87375
Array3C32,2,0,128,51,52,53,41,47,54,1,8,87375
Array3C32,2,1,128,52,53,55,42,46,50,1,8,87375
Array3C32,2,2,128,51,51,52,42,42,42,1,8,87375
Array3C32,2,3,128,51,51,51,41,41,41,1,8,87375
Array3C32,4,0,128,52,52,54,41,41,42,1,8,87375
Array3C32,4,1,128,51,51,52,42,42,43,1,8,87375
Array3C32,4,2,128,51,54,57,42,42,42,1,8,87375
Array3C32,4,3,128,51,51,53,42,42,42,1,8,87375
Array3C32,8,0,128,51,53,55,41,42,48,1,8,87375
Array3C32,8,1,128,51,51,53,41,42,44,2,8,87375
Array3C32,8,2,128,51,53,57,42,44,48,1,8,87375
Array3C32,8,3,128,51,51,52,41,41,42,1,8,87375
Array3C32,16,0,128,51,53,54,41,42,44,1,8,87375
Array3C32,16,1,128,51,52,54,42,43,47,1,8,87375
Array3C32,16,2,128,51,52,53,41,42,44,1,8,87375
Array3C32,16,3,128,51,52,53,43,44,47,1,8,87375
Array3C32,24,0,128,51,52,54,42,43,49,1,8,87375
Array3C32,24,1,128,51,51,53,42,44,48,1,8,87375
Array3C32,24,2,128,51,51,53,42,43,48,1,8,87375
Array3C32,24,3,128,52,54,59,42,43,48,1,8,87375
