alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,58,58,58,42,42,42,1,2,21843
Array3C32,1,1,128,58,58,58,41,41,41,1,2,21843
Array3C32,1,2,128,56,56,56,42,42,42,1,2,21843
Array3C32,1,3,128,56,56,56,41,41,41,1,2,21843
Array3C32,2,0,128,56,68,80,46,53,61,1,2,21843
Array3C32,2,1,128,56,73,91,42,54,67,1,2,21843
Array3C32,2,2,128,57,72,87,42,51,61,1,2,21843
Array3C32,2,3,128,56,70,85,43,43,44,1,2,21843
Array3C32,4,0,128,56,67,79,44,45,47,1,2,21843
Array3C32,4,1,128,58,74,90,43,56,71,1,2,21843
Array3C32,4,2,128,57,66,76,43,54,63,1,2,21843
Array3C32,4,3,128,56,57,58,44,45,46,1,2,21843
Array3C32,8,0,128,57,69,81,42,57,69,1,2,21843
Array3C32,8,1,128,56,68,80,43,54,63,1,2,21843
Array3C32,8,2,128,56,57,58,43,47,53,1,2,21843
Array3C32,8,3,128,57,57,58,45,46,51,1,2,21843
Array3C32,16,0,128,57,59,61,44,49,55,1,2,21843
Array3C32,16,1,128,57,72,87,45,61,79,1,2,21843
Array3C32,16,2,128,57,58,60,45,48,55,1,2,21843
Array3C32,16,3,128,57,68,80,45,56,68,1,2,21843
Array3C32,24,0,128,57,59,62,44,49,57,1,2,21843
Array3C32,24,1,128,57,67,77,44,47,51,1,2,21843
Array3C32,24,2,128,57,67,78,46,48,52,1,2,21843
Array3C32,24,3,128,57,68,79,43,59,72,1,2,21843
