alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,103,103,103,71,71,71,1,0,2730
Array3C32,1,1,128,98,98,98,70,70,70,1,0,2730
Array3C32,1,2,128,97,97,97,71,71,71,1,0,2730
Array3C32,1,3,128,97,97,97,71,71,71,1,0,2730
Array3C32,2,0,128,100,189,278,82,111,140,1,1,2730
Array3C32,2,1,128,101,186,272,157,176,196,1,1,2730
Array3C32,2,2,128,98,99,100,72,72,72,1,0,2730
Array3C32,2,3,128,99,171,244,72,134,196,1,0,2730
Array3C32,4,0,128,103,189,278,187,195,204,1,1,2730
Array3C32,4,1,128,102,187,272,188,195,203,1,1,2730
Array3C32,4,2,128,108,186,265,75,76,78,1,0,2730
Array3C32,4,3,128,107,171,237,75,140,205,1,0,2730
Array3C32,8,0,128,106,157,210,76,144,213,1,0,2730
Array3C32,8,1,128,102,106,112,87,90,93,1,0,2730
Array3C32,8,2,128,103,106,112,86,87,89,1,0,2730
Array3C32,8,3,128,104,107,112,81,88,93,1,0,2730
Array3C32,16,0,128,188,207,224,81,94,118,1,0,2730
Array3C32,16,1,128,109,182,254,81,87,105,1,0,2730
Array3C32,16,2,128,199,227,244,98,117,140,1,0,2730
Array3C32,16,3,128,113,173,234,81,89,109,1,0,2730
Array3C32,24,0,128,213,255,296,82,94,118,1,1,2730
Array3C32,24,1,128,187,303,362,87,105,121,1,1,2730
Array3C32,24,2,128,139,238,306,81,103,123,2,1,2730
Array3C32,24,3,128,147,236,311,79,100,113,1,1,2730
