alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,55,55,55,42,42,42,3,17,174751
Array3C32,1,1,128,55,55,55,41,41,41,2,17,174751
Array3C32,1,2,128,55,55,55,42,42,42,2,17,174751
Array3C32,1,3,128,54,54,54,41,41,41,1,16,174751
Array3C32,2,0,128,53,53,53,42,42,42,1,16,174751
Array3C32,2,1,128,51,52,54,42,43,44,1,16,174751
Array3C32,2,2,128,52,53,54,42,43,45,1,16,174751
Array3C32,2,3,128,52,52,52,42,42,42,1,16,174751
Array3C32,4,0,128,51,52,53,42,42,43,1,16,174751
Array3C32,4,1,128,51,51,51,42,42,43,1,16,174751
Array3C32,4,2,128,51,51,52,42,43,44,1,16,174751
Array3C32,4,3,128,51,52,54,42,44,47,1,17,174751
Array3C32,8,0,128,51,53,56,42,45,52,1,17,174751
Array3C32,8,1,128,51,52,54,42,43,45,1,17,174751
Array3C32,8,2,128,51,51,52,42,42,43,1,16,174751
Array3C32,8,3,128,51,52,54,42,43,46,1,17,174751
Array3C32,16,0,128,51,52,53,42,42,43,1,16,174751
Array3C32,16,1,128,51,53,56,42,42,47,1,17,174751
Array3C32,16,2,128,51,51,52,42,42,43,2,16,174751
Array3C32,16,3,128,51,51,52,42,42,43,1,16,174751
Array3C32,24,0,128,51,51,53,42,42,47,1,16,174751
Array3C32,24,1,128,51,51,52,42,42,48,1,16,174751
Array3C32,24,2,128,51,52,55,42,42,47,1,17,174751
Array3C32,24,3,128,51,51,52,42,42,43,1,16,174751
