alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,91,91,91,91,91,91,1,3,43687
Array3C32,1,1,128,91,91,91,91,91,91,1,4,43687
Array3C32,1,2,128,90,90,90,90,90,90,1,3,43687
Array3C32,1,3,128,91,91,91,91,91,91,1,3,43687
Array3C32,2,0,128,91,91,92,91,91,92,1,3,43687
Array3C32,2,1,128,91,91,92,91,91,92,1,3,43687
Array3C32,2,2,128,92,92,92,92,92,92,1,4,43687
Array3C32,2,3,128,91,91,92,91,91,92,1,3,43687
Array3C32,4,0,128,91,91,93,91,91,93,1,3,43687
Array3C32,4,1,128,92,99,107,92,99,107,1,4,43687
Array3C32,4,2,128,91,95,100,91,95,100,1,3,43687
Array3C32,4,3,128,91,92,93,91,92,93,1,4,43687
Array3C32,8,0,128,91,91,94,91,91,94,1,3,43687
Array3C32,8,1,128,91,91,92,91,91,92,1,3,43687
Array3C32,8,2,128,91,91,92,91,91,92,1,3,43687
Array3C32,8,3,128,91,92,97,91,92,97,1,3,43687
Array3C32,16,0,128,91,92,99,91,92,99,1,3,43687
Array3C32,16,1,128,91,92,95,91,92,95,1,3,43687
Array3C32,16,2,128,91,99,108,91,99,108,1,3,43687
Array3C32,16,3,128,91,92,95,91,92,95,1,4,43687
Array3C32,24,0,128,91,92,95,91,92,95,1,3,43687
Array3C32,24,1,128,91,92,95,91,92,95,1,3,43687
Array3C32,24,2,128,91,100,111,91,100,111,1,3,43687
Array3C32,24,3,128,91,91,94,91,91,94,1,3,43687
