alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,92,92,92,92,92,92,1,2,21843
Array3C32,1,1,128,91,91,91,91,91,91,2,2,21843
Array3C32,1,2,128,92,92,92,92,92,92,1,2,21843
Array3C32,1,3,128,91,91,91,91,91,91,1,2,21843
Array3C32,2,0,128,91,91,92,91,91,92,1,2,21843
Array3C32,2,1,128,91,111,132,91,111,132,1,2,21843
Array3C32,2,2,128,90,111,132,90,111,132,1,1,21843
Array3C32,2,3,128,91,91,92,91,91,92,1,1,21843
Array3C32,4,0,128,91,91,93,91,91,93,1,1,21843
Array3C32,4,1,128,92,101,110,92,101,110,1,2,21843
Array3C32,4,2,128,91,93,94,91,93,94,1,2,21843
Array3C32,4,3,128,91,92,93,91,92,93,1,1,21843
Array3C32,8,0,128,91,91,92,91,91,92,1,2,21843
Array3C32,8,1,128,90,92,94,90,92,94,1,1,21843
Array3C32,8,2,128,91,92,93,91,92,93,1,1,21843
Array3C32,8,3,128,91,92,95,91,92,95,1,2,21843
Array3C32,16,0,128,90,91,93,90,91,93,1,1,21843
Array3C32,16,1,128,91,103,117,91,103,117,1,2,21843
Array3C32,16,2,128,92,106,122,92,106,122,1,2,21843
Array3C32,16,3,128,92,105,120,92,105,120,1,2,21843
Array3C32,24,0,128,90,92,96,90,92,96,1,1,21843
Array3C32,24,1,128,91,92,96,91,92,96,1,1,21843
Array3C32,24,2,128,91,94,110,91,94,110,1,1,21843
Array3C32,24,3,128,91,93,99,91,93,99,1,1,21843
