alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,73,73,73,73,73,73,1,0,682
Array3C32,1,1,128,72,72,72,72,72,72,1,0,682
Array3C32,1,2,128,72,72,72,72,72,72,1,0,682
Array3C32,1,3,128,74,74,74,74,74,74,1,0,682
Array3C32,2,0,128,72,72,72,72,72,72,1,0,682
Array3C32,2,1,128,71,72,73,71,72,73,1,0,682
Array3C32,2,2,128,72,133,194,72,133,194,1,0,682
Array3C32,2,3,128,72,133,194,72,133,194,1,0,682
Array3C32,4,0,128,72,136,198,72,136,198,1,0,682
Array3C32,4,1,128,70,73,79,70,73,79,1,0,682
Array3C32,4,2,128,74,136,198,74,136,198,1,0,682
Array3C32,4,3,128,73,135,196,73,135,196,1,0,682
Array3C32,8,0,128,71,137,218,71,137,218,1,0,682
Array3C32,8,1,128,70,70,71,70,70,71,1,0,682
Array3C32,8,2,128,70,70,72,70,70,72,1,0,682
Array3C32,8,3,128,70,71,79,70,71,79,1,0,682
Array3C32,16,0,128,71,143,218,71,143,218,1,0,682
Array3C32,16,1,128,70,147,225,70,147,225,1,0,682
Array3C32,16,2,128,70,142,214,70,142,214,1,0,682
Array3C32,16,3,128,71,142,213,71,142,213,1,0,682
Array3C32,24,0,128,70,71,74,70,71,74,1,0,682
Array3C32,24,1,128,70,70,73,70,70,73,1,0,682
Array3C32,24,2,128,70,70,74,70,70,74,1,0,682
Array3C32,24,3,128,71,72,84,71,72,84,1,0,682
