alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
Array3C32,1,0,128,78,78,78,78,78,78,1,0,1365
Array3C32,1,1,128,77,77,77,77,77,77,1,0,1365
Array3C32,1,2,128,77,77,77,77,77,77,1,0,1365
Array3C32,1,3,128,77,77,77,77,77,77,1,0,1365
Array3C32,2,0,128,77,142,208,77,142,208,1,0,1365
Array3C32,2,1,128,78,143,209,78,143,209,1,0,1365
Array3C32,2,2,128,75,76,77,75,76,77,1,0,1365
Array3C32,2,3,128,77,141,205,77,141,205,1,0,1365
Array3C32,4,0,128,78,143,207,78,143,207,1,0,1365
Array3C32,4,1,128,77,142,205,77,142,205,1,0,1365
Array3C32,4,2,128,74,147,227,74,147,227,1,0,1365
Array3C32,4,3,128,77,143,206,77,143,206,1,0,1365
Array3C32,8,0,128,75,146,221,75,146,221,1,0,1365
Array3C32,8,1,128,75,144,215,75,144,215,1,0,1365
Array3C32,8,2,128,75,144,214,75,144,214,1,0,1365
Array3C32,8,3,128,74,143,213,74,143,213,1,0,1365
Array3C32,16,0,128,75,146,218,75,146,218,1,0,1365
Array3C32,16,1,128,75,75,79,75,75,79,1,0,1365
Array3C32,16,2,128,75,147,219,75,147,219,1,0,1365
Array3C32,16,3,128,75,143,211,75,143,211,1,0,1365
Array3C32,24,0,128,74,75,77,74,75,77,1,0,1365
Array3C32,24,1,128,75,148,245,75,148,245,1,0,1365
Array3C32,24,2,128,74,150,234,74,150,234,1,0,1365
Array3C32,24,3,128,75,75,77,75,75,77,1,0,1365
